Order_ID,Order_Date,Category,Sub_Category,Region,Segment,Sales,Quantity,Profit,Discount
ORD-012254,2022-09-06,Technology,Accessories,West,Corporate,1041.18,2,115.06,0.0
ORD-012255,2022-09-06,Office Supplies,Binders,West,Consumer,486.43,5,116.97,0.1
ORD-012256,2022-09-06,Office Supplies,Binders,East,Corporate,23.93,8,6.02,0.0
ORD-012257,2022-09-06,Technology,Phones,South,Consumer,990.74,3,314.98,0.15
ORD-012258,2022-09-06,Furniture,Tables,West,Home Office,162.94,4,47.38,0.0
ORD-012259,2022-09-06,Technology,Accessories,Central,Corporate,2256.29,8,339.08,0.15
ORD-012260,2022-09-06,Office Supplies,Paper,South,Consumer,56.16,5,11.22,0.0
ORD-012261,2022-09-06,Technology,Phones,East,Corporate,1710.1,1,516.7,0.1
ORD-012262,2022-09-06,Technology,Accessories,West,Consumer,1864.92,6,387.38,0.1
ORD-012263,2022-09-06,Office Supplies,Paper,Central,Corporate,227.49,3,73.59,0.15
ORD-012264,2022-09-06,Office Supplies,Pens,West,Home Office,39.73,8,8.27,0.0
ORD-012265,2022-09-07,Furniture,Chairs,Central,Home Office,925.17,8,274.66,0.0
ORD-012266,2022-09-07,Furniture,Bookcases,East,Corporate,1117.39,3,360.56,0.1
ORD-012267,2022-09-07,Furniture,Bookcases,Central,Consumer,1415.92,8,330.42,0.0
ORD-012268,2022-09-07,Technology,Accessories,South,Corporate,1851.3,6,367.8,0.0
ORD-012269,2022-09-07,Technology,Accessories,West,Home Office,1843.83,6,550.32,0.0
ORD-012270,2022-09-07,Furniture,Tables,South,Home Office,1045.91,5,349.61,0.1
ORD-012271,2022-09-07,Furniture,Tables,Central,Home Office,1396.37,9,220.37,0.1
ORD-012272,2022-09-07,Office Supplies,Pens,Central,Home Office,439.6,1,145.13,0.0
ORD-012273,2022-09-07,Furniture,Bookcases,West,Corporate,1286.61,1,418.95,0.0
ORD-012274,2022-09-07,Furniture,Tables,South,Home Office,1651.89,1,315.85,0.1
ORD-012275,2022-09-07,Furniture,Bookcases,Central,Consumer,593.48,2,149.6,0.15
ORD-012276,2022-09-07,Technology,Phones,West,Home Office,1942.83,6,470.26,0.1
ORD-012277,2022-09-07,Furniture,Chairs,Central,Corporate,627.2,1,94.76,0.0
ORD-012278,2022-09-07,Technology,Phones,West,Consumer,1974.86,5,386.35,0.0
ORD-012279,2022-09-07,Technology,Accessories,West,Home Office,1112.21,1,180.85,0.1
ORD-012280,2022-09-07,Technology,Phones,Central,Consumer,1419.86,6,312.6,0.0
ORD-012281,2022-09-07,Furniture,Bookcases,East,Consumer,653.58,7,92.3,0.2
ORD-012282,2022-09-07,Office Supplies,Pens,West,Home Office,552.33,8,124.64,0.0
ORD-012283,2022-09-07,Furniture,Chairs,Central,Home Office,114.31,3,36.31,0.0
ORD-012284,2022-09-08,Office Supplies,Paper,East,Corporate,451.05,1,82.51,0.2
ORD-012285,2022-09-08,Technology,Accessories,East,Corporate,1969.37,6,627.02,0.0
ORD-012286,2022-09-08,Office Supplies,Pens,West,Consumer,411.88,6,73.42,0.1
ORD-012287,2022-09-08,Office Supplies,Binders,South,Corporate,166.64,9,20.84,0.0
ORD-012288,2022-09-08,Furniture,Chairs,West,Home Office,1567.18,4,462.32,0.0
ORD-012289,2022-09-08,Furniture,Tables,South,Home Office,772.47,3,146.29,0.1
ORD-012290,2022-09-08,Office Supplies,Binders,Central,Home Office,100.34,4,33.75,0.1
ORD-012291,2022-09-08,Furniture,Chairs,West,Home Office,1208.45,3,283.39,0.0
ORD-012292,2022-09-08,Furniture,Chairs,East,Home Office,1053.88,4,335.51,0.0
ORD-012293,2022-09-08,Office Supplies,Binders,East,Corporate,70.4,4,15.67,0.0
ORD-012294,2022-09-08,Office Supplies,Pens,East,Corporate,92.9,7,23.83,0.15
ORD-012295,2022-09-08,Furniture,Chairs,Central,Home Office,1287.05,3,285.6,0.0
ORD-012296,2022-09-08,Office Supplies,Paper,Central,Corporate,163.53,4,53.93,0.1
ORD-012297,2022-09-08,Technology,Phones,South,Home Office,1791.23,9,311.23,0.0
ORD-012298,2022-09-08,Furniture,Tables,West,Corporate,939.8,1,113.47,0.0
ORD-012299,2022-09-09,Furniture,Chairs,Central,Corporate,560.53,2,190.53,0.0
ORD-012300,2022-09-09,Office Supplies,Pens,South,Corporate,467.88,2,56.07,0.0
ORD-012301,2022-09-09,Technology,Computers,East,Corporate,2337.83,3,598.17,0.0
ORD-012302,2022-09-09,Furniture,Chairs,Central,Home Office,174.62,8,55.13,0.0
ORD-012303,2022-09-09,Furniture,Chairs,West,Home Office,1760.97,9,543.66,0.0
ORD-012304,2022-09-09,Furniture,Chairs,East,Corporate,1336.2,2,425.05,0.1
ORD-012305,2022-09-09,Furniture,Bookcases,West,Consumer,127.29,4,42.82,0.0
ORD-012306,2022-09-09,Office Supplies,Paper,Central,Consumer,553.53,8,127.36,0.0
ORD-012307,2022-09-09,Technology,Accessories,East,Corporate,901.21,3,280.88,0.0
ORD-012308,2022-09-09,Office Supplies,Pens,West,Corporate,433.79,2,61.93,0.0
ORD-012309,2022-09-09,Furniture,Bookcases,East,Corporate,1733.76,9,559.93,0.15
ORD-012310,2022-09-09,Furniture,Chairs,West,Consumer,111.74,4,27.94,0.0
ORD-012311,2022-09-09,Furniture,Bookcases,West,Home Office,593.21,9,183.44,0.15
ORD-012312,2022-09-09,Technology,Computers,West,Consumer,1952.65,2,280.38,0.1
ORD-012313,2022-09-10,Technology,Computers,East,Corporate,1253.7,1,132.46,0.1
ORD-012314,2022-09-10,Technology,Accessories,East,Corporate,640.65,1,80.68,0.0
ORD-012315,2022-09-10,Furniture,Bookcases,West,Consumer,1713.35,4,265.93,0.0
ORD-012316,2022-09-10,Technology,Accessories,Central,Corporate,1813.38,9,633.07,0.0
ORD-012317,2022-09-10,Technology,Accessories,East,Home Office,1052.44,4,166.81,0.0
ORD-012318,2022-09-10,Technology,Computers,East,Consumer,318.95,1,105.49,0.0
ORD-012319,2022-09-10,Technology,Accessories,West,Corporate,405.28,3,91.62,0.0
ORD-012320,2022-09-10,Office Supplies,Pens,Central,Home Office,547.05,7,149.9,0.1
ORD-012321,2022-09-10,Technology,Computers,Central,Corporate,2041.36,9,313.34,0.0
ORD-012322,2022-09-10,Office Supplies,Paper,East,Home Office,180.14,7,29.52,0.15
ORD-012323,2022-09-10,Office Supplies,Binders,South,Corporate,54.5,1,14.5,0.1
ORD-012324,2022-09-11,Office Supplies,Paper,South,Home Office,329.77,8,41.64,0.0
ORD-012325,2022-09-11,Office Supplies,Paper,West,Consumer,511.33,8,159.76,0.0
ORD-012326,2022-09-11,Office Supplies,Paper,Central,Corporate,261.66,3,80.64,0.1
ORD-012327,2022-09-11,Office Supplies,Binders,East,Corporate,361.11,7,120.26,0.1
ORD-012328,2022-09-11,Furniture,Bookcases,South,Home Office,258.78,3,54.17,0.0
ORD-012329,2022-09-12,Furniture,Chairs,West,Corporate,200.62,7,23.32,0.1
ORD-012330,2022-09-12,Office Supplies,Paper,South,Consumer,510.74,1,58.93,0.0
ORD-012331,2022-09-12,Office Supplies,Binders,South,Corporate,253.41,7,62.4,0.0
ORD-012332,2022-09-12,Office Supplies,Paper,Central,Consumer,186.57,1,37.77,0.15
ORD-012333,2022-09-12,Office Supplies,Binders,West,Home Office,295.35,6,53.99,0.0
ORD-012334,2022-09-12,Technology,Accessories,East,Consumer,1365.16,5,265.77,0.15
ORD-012335,2022-09-12,Furniture,Tables,East,Corporate,760.01,9,207.52,0.0
ORD-012336,2022-09-12,Furniture,Chairs,Central,Home Office,522.83,1,94.81,0.15
ORD-012337,2022-09-12,Furniture,Bookcases,West,Home Office,1062.44,1,209.4,0.0
ORD-012338,2022-09-12,Furniture,Chairs,Central,Home Office,1068.1,8,137.05,0.0
ORD-012339,2022-09-12,Furniture,Bookcases,Central,Consumer,188.0,8,21.27,0.15
ORD-012340,2022-09-12,Office Supplies,Binders,West,Consumer,529.66,1,143.72,0.15
ORD-012341,2022-09-12,Furniture,Chairs,Central,Home Office,436.97,9,74.1,0.0
ORD-012342,2022-09-12,Technology,Phones,Central,Home Office,1309.8,8,309.27,0.2
ORD-012343,2022-09-12,Technology,Computers,South,Home Office,1841.97,6,409.56,0.0
ORD-012344,2022-09-12,Furniture,Tables,West,Home Office,1401.98,9,171.03,0.0
ORD-012345,2022-09-13,Technology,Computers,West,Consumer,1384.56,2,219.39,0.15
ORD-012346,2022-09-13,Office Supplies,Pens,South,Home Office,450.5,1,156.49,0.0
ORD-012347,2022-09-13,Furniture,Chairs,South,Home Office,1637.03,2,386.65,0.0
ORD-012348,2022-09-13,Furniture,Chairs,East,Home Office,376.71,9,58.55,0.0
ORD-012349,2022-09-13,Furniture,Bookcases,Central,Corporate,1267.81,9,342.81,0.0
ORD-012350,2022-09-13,Office Supplies,Pens,West,Consumer,291.8,9,64.53,0.2
ORD-012351,2022-09-13,Furniture,Bookcases,East,Consumer,74.42,4,8.08,0.0
ORD-012352,2022-09-13,Office Supplies,Binders,West,Home Office,234.3,4,50.91,0.2
ORD-012353,2022-09-13,Furniture,Tables,South,Home Office,1133.92,7,159.46,0.1
ORD-012354,2022-09-13,Furniture,Chairs,Central,Home Office,62.93,3,9.42,0.0
ORD-012355,2022-09-13,Office Supplies,Pens,Central,Consumer,520.61,3,174.81,0.15
ORD-012356,2022-09-13,Technology,Phones,East,Home Office,2352.82,8,308.42,0.1
ORD-012357,2022-09-13,Technology,Computers,Central,Home Office,445.21,9,106.85,0.0
ORD-012358,2022-09-14,Furniture,Tables,West,Consumer,1729.99,7,579.07,0.0
ORD-012359,2022-09-14,Technology,Computers,South,Corporate,1221.19,7,352.58,0.0
ORD-012360,2022-09-14,Furniture,Chairs,South,Consumer,1651.13,8,486.04,0.0
ORD-012361,2022-09-14,Furniture,Tables,Central,Consumer,245.31,4,62.29,0.0
ORD-012362,2022-09-14,Furniture,Bookcases,West,Corporate,379.8,6,98.47,0.0
ORD-012363,2022-09-14,Furniture,Chairs,East,Home Office,1464.55,2,475.92,0.15
ORD-012364,2022-09-14,Technology,Accessories,South,Consumer,374.2,6,125.86,0.1
ORD-012365,2022-09-14,Technology,Accessories,West,Consumer,1778.38,7,225.18,0.1
ORD-012366,2022-09-14,Office Supplies,Paper,South,Home Office,178.42,2,33.79,0.0
ORD-012367,2022-09-14,Technology,Accessories,East,Corporate,738.27,5,143.49,0.0
ORD-012368,2022-09-14,Technology,Phones,South,Home Office,128.98,2,17.03,0.0
ORD-012369,2022-09-15,Technology,Phones,East,Consumer,596.96,8,181.78,0.0
ORD-012370,2022-09-15,Office Supplies,Paper,Central,Consumer,416.01,2,93.45,0.0
ORD-012371,2022-09-15,Office Supplies,Binders,East,Home Office,565.0,6,107.45,0.0
ORD-012372,2022-09-15,Office Supplies,Paper,South,Corporate,312.78,1,52.04,0.0
ORD-012373,2022-09-15,Office Supplies,Binders,West,Corporate,100.56,6,16.26,0.1
ORD-012374,2022-09-15,Furniture,Tables,West,Home Office,347.47,8,84.48,0.15
ORD-012375,2022-09-15,Furniture,Tables,South,Corporate,1103.83,2,268.12,0.0
ORD-012376,2022-09-15,Furniture,Bookcases,Central,Consumer,1034.37,2,124.49,0.1
ORD-012377,2022-09-15,Office Supplies,Pens,Central,Corporate,586.5,7,193.65,0.1
ORD-012378,2022-09-15,Technology,Accessories,Central,Home Office,1737.07,3,606.14,0.15
ORD-012379,2022-09-15,Furniture,Bookcases,South,Consumer,982.23,2,308.03,0.15
ORD-012380,2022-09-15,Technology,Accessories,West,Consumer,1470.08,8,463.02,0.0
ORD-012381,2022-09-15,Furniture,Chairs,East,Home Office,902.89,2,226.81,0.15
ORD-012382,2022-09-15,Technology,Phones,West,Corporate,1943.84,8,390.88,0.0
ORD-012383,2022-09-15,Technology,Accessories,South,Corporate,1404.12,7,256.36,0.0
ORD-012384,2022-09-15,Technology,Phones,West,Consumer,946.73,3,245.47,0.15
ORD-012385,2022-09-16,Furniture,Tables,East,Home Office,583.82,4,186.72,0.0
ORD-012386,2022-09-16,Furniture,Bookcases,West,Corporate,1597.23,9,302.68,0.0
ORD-012387,2022-09-16,Office Supplies,Paper,East,Corporate,101.3,2,23.89,0.0
ORD-012388,2022-09-16,Furniture,Chairs,West,Corporate,1397.19,6,206.79,0.0
ORD-012389,2022-09-16,Furniture,Bookcases,Central,Consumer,1079.36,6,249.44,0.15
ORD-012390,2022-09-16,Technology,Computers,East,Corporate,844.0,3,93.33,0.0
ORD-012391,2022-09-16,Technology,Accessories,South,Consumer,797.04,9,133.26,0.0
ORD-012392,2022-09-16,Office Supplies,Paper,East,Home Office,536.81,5,136.64,0.0
ORD-012393,2022-09-16,Furniture,Tables,West,Corporate,315.71,9,62.51,0.1
ORD-012394,2022-09-16,Technology,Accessories,West,Corporate,1547.09,1,373.52,0.0
ORD-012395,2022-09-17,Technology,Phones,Central,Home Office,1822.58,7,330.8,0.0
ORD-012396,2022-09-17,Furniture,Tables,South,Consumer,1595.28,6,440.39,0.2
ORD-012397,2022-09-17,Furniture,Chairs,Central,Consumer,921.74,9,235.1,0.0
ORD-012398,2022-09-17,Office Supplies,Binders,West,Consumer,546.04,3,143.08,0.0
ORD-012399,2022-09-17,Technology,Accessories,East,Consumer,121.56,6,23.2,0.0
ORD-012400,2022-09-17,Technology,Computers,South,Corporate,452.7,8,118.71,0.0
ORD-012401,2022-09-17,Office Supplies,Binders,West,Consumer,133.42,1,37.3,0.1
ORD-012402,2022-09-17,Office Supplies,Paper,West,Corporate,559.97,1,183.73,0.1
ORD-012403,2022-09-18,Furniture,Tables,South,Home Office,308.99,6,48.33,0.0
ORD-012404,2022-09-18,Technology,Phones,South,Consumer,1660.33,2,193.55,0.0
ORD-012405,2022-09-18,Furniture,Chairs,South,Consumer,683.95,4,120.02,0.0
ORD-012406,2022-09-18,Office Supplies,Binders,South,Corporate,440.71,6,94.37,0.1
ORD-012407,2022-09-18,Technology,Phones,West,Home Office,372.02,3,75.48,0.1
ORD-012408,2022-09-18,Office Supplies,Pens,South,Corporate,254.15,2,71.04,0.0
ORD-012409,2022-09-18,Furniture,Tables,West,Consumer,1667.02,2,495.14,0.15
ORD-012410,2022-09-18,Furniture,Tables,West,Consumer,446.99,3,114.88,0.0
ORD-012411,2022-09-18,Furniture,Tables,Central,Corporate,1114.68,9,260.91,0.0
ORD-012412,2022-09-18,Office Supplies,Pens,South,Consumer,195.41,4,56.62,0.1
ORD-012413,2022-09-18,Furniture,Tables,West,Home Office,654.27,7,111.46,0.0
ORD-012414,2022-09-19,Technology,Accessories,South,Consumer,2158.15,3,659.47,0.0
ORD-012415,2022-09-19,Technology,Accessories,South,Corporate,1779.16,4,200.36,0.0
ORD-012416,2022-09-19,Office Supplies,Pens,East,Home Office,115.45,2,35.72,0.0
ORD-012417,2022-09-19,Office Supplies,Paper,East,Consumer,340.04,9,41.67,0.0
ORD-012418,2022-09-19,Office Supplies,Pens,East,Home Office,112.98,5,31.15,0.0
ORD-012419,2022-09-19,Office Supplies,Pens,Central,Consumer,380.5,7,51.44,0.0
ORD-012420,2022-09-19,Furniture,Bookcases,East,Consumer,497.42,2,55.08,0.0
ORD-012421,2022-09-19,Furniture,Bookcases,East,Consumer,611.69,3,159.07,0.0
ORD-012422,2022-09-19,Technology,Phones,South,Home Office,558.66,4,170.54,0.0
ORD-012423,2022-09-19,Office Supplies,Paper,Central,Corporate,533.35,7,147.16,0.0
ORD-012424,2022-09-19,Furniture,Chairs,South,Corporate,789.38,4,112.36,0.0
ORD-012425,2022-09-20,Furniture,Chairs,South,Consumer,1775.84,6,440.51,0.0
ORD-012426,2022-09-20,Furniture,Bookcases,East,Consumer,887.7,2,237.06,0.0
ORD-012427,2022-09-20,Technology,Accessories,Central,Consumer,1532.14,6,482.03,0.1
ORD-012428,2022-09-20,Furniture,Chairs,South,Consumer,213.33,2,64.75,0.1
ORD-012429,2022-09-20,Technology,Computers,East,Home Office,1272.72,3,213.61,0.1
ORD-012430,2022-09-20,Technology,Accessories,East,Corporate,1014.65,4,300.02,0.0
ORD-012431,2022-09-20,Office Supplies,Pens,South,Corporate,47.52,7,16.14,0.0
ORD-012432,2022-09-20,Technology,Computers,West,Corporate,1537.72,3,328.41,0.0
ORD-012433,2022-09-20,Furniture,Tables,South,Corporate,1471.0,9,349.67,0.0
ORD-012434,2022-09-20,Technology,Phones,West,Consumer,166.87,1,47.13,0.0
ORD-012435,2022-09-20,Furniture,Chairs,West,Corporate,821.78,7,100.04,0.0
ORD-012436,2022-09-20,Technology,Computers,East,Consumer,491.62,3,131.49,0.0
ORD-012437,2022-09-20,Office Supplies,Pens,West,Corporate,210.0,1,29.08,0.0
ORD-012438,2022-09-20,Furniture,Bookcases,South,Corporate,1236.55,6,321.63,0.0
ORD-012439,2022-09-21,Office Supplies,Binders,South,Home Office,485.77,5,143.55,0.0
ORD-012440,2022-09-21,Furniture,Tables,Central,Home Office,992.37,7,177.91,0.0
ORD-012441,2022-09-21,Office Supplies,Paper,Central,Consumer,52.29,1,18.06,0.0
ORD-012442,2022-09-21,Furniture,Chairs,West,Consumer,1728.72,2,295.06,0.0
ORD-012443,2022-09-21,Technology,Phones,West,Home Office,2183.58,1,464.31,0.1
ORD-012444,2022-09-21,Office Supplies,Binders,Central,Home Office,543.52,8,61.55,0.0
ORD-012445,2022-09-21,Furniture,Tables,East,Corporate,368.49,4,87.82,0.0
ORD-012446,2022-09-21,Furniture,Chairs,South,Consumer,1063.99,7,270.92,0.15
ORD-012447,2022-09-21,Furniture,Bookcases,South,Corporate,357.3,9,82.67,0.15
ORD-012448,2022-09-21,Furniture,Bookcases,East,Consumer,1747.57,5,264.49,0.0
ORD-012449,2022-09-21,Technology,Computers,Central,Consumer,1990.68,4,479.47,0.2
ORD-012450,2022-09-21,Technology,Accessories,Central,Consumer,2098.99,1,339.31,0.0
ORD-012451,2022-09-21,Technology,Phones,East,Home Office,1702.69,5,264.77,0.0
ORD-012452,2022-09-21,Furniture,Tables,East,Home Office,220.78,1,73.67,0.15
ORD-012453,2022-09-21,Technology,Computers,West,Corporate,2056.75,7,227.91,0.15
ORD-012454,2022-09-21,Technology,Phones,South,Home Office,1494.25,5,268.07,0.0
ORD-012455,2022-09-21,Office Supplies,Pens,South,Corporate,153.15,5,51.82,0.1
ORD-012456,2022-09-22,Technology,Phones,East,Consumer,340.3,6,87.88,0.0
ORD-012457,2022-09-22,Furniture,Bookcases,Central,Corporate,1221.38,9,283.14,0.0
ORD-012458,2022-09-22,Office Supplies,Binders,East,Corporate,177.58,6,49.4,0.0
ORD-012459,2022-09-22,Furniture,Bookcases,South,Corporate,994.01,5,108.28,0.15
ORD-012460,2022-09-22,Office Supplies,Paper,South,Corporate,82.45,3,22.32,0.15
ORD-012461,2022-09-22,Office Supplies,Binders,South,Home Office,243.22,6,71.96,0.1
ORD-012462,2022-09-22,Technology,Phones,Central,Home Office,1533.82,8,251.03,0.0
ORD-012463,2022-09-22,Technology,Accessories,East,Home Office,579.65,5,142.48,0.0
ORD-012464,2022-09-22,Office Supplies,Binders,West,Corporate,69.55,5,19.39,0.0
ORD-012465,2022-09-22,Office Supplies,Binders,West,Home Office,382.58,5,54.48,0.15
ORD-012466,2022-09-22,Technology,Computers,West,Corporate,1643.11,2,255.98,0.1
ORD-012467,2022-09-22,Office Supplies,Binders,West,Home Office,461.47,8,127.47,0.1
ORD-012468,2022-09-22,Office Supplies,Pens,Central,Consumer,198.65,6,62.61,0.1
ORD-012469,2022-09-22,Technology,Phones,South,Consumer,1062.65,6,316.23,0.0
ORD-012470,2022-09-23,Technology,Accessories,Central,Home Office,209.93,4,46.99,0.0
ORD-012471,2022-09-23,Technology,Phones,Central,Consumer,1398.71,1,347.29,0.0
ORD-012472,2022-09-23,Office Supplies,Pens,West,Corporate,329.39,8,49.4,0.15
ORD-012473,2022-09-23,Technology,Phones,West,Consumer,819.79,8,118.29,0.15
ORD-012474,2022-09-23,Technology,Accessories,East,Consumer,1800.8,8,544.48,0.0
ORD-012475,2022-09-23,Office Supplies,Paper,East,Consumer,414.32,2,144.34,0.15
ORD-012476,2022-09-23,Technology,Phones,South,Consumer,2233.1,7,251.48,0.1
ORD-012477,2022-09-23,Technology,Phones,South,Home Office,1425.77,8,283.25,0.2
ORD-012478,2022-09-23,Furniture,Chairs,South,Corporate,906.12,7,120.14,0.0
ORD-012479,2022-09-23,Furniture,Tables,West,Consumer,1582.75,4,158.54,0.0
ORD-012480,2022-09-23,Technology,Phones,West,Corporate,299.17,9,41.62,0.0
ORD-012481,2022-09-23,Office Supplies,Paper,East,Consumer,370.78,4,113.1,0.1
ORD-012482,2022-09-23,Furniture,Chairs,East,Consumer,700.78,2,119.58,0.15
ORD-012483,2022-09-23,Furniture,Tables,Central,Consumer,413.03,1,85.32,0.0
ORD-012484,2022-09-23,Technology,Accessories,South,Home Office,1172.19,9,292.56,0.0
ORD-012485,2022-09-23,Technology,Accessories,East,Corporate,2081.14,9,379.37,0.15
ORD-012486,2022-09-24,Technology,Phones,East,Corporate,614.45,9,93.89,0.15
ORD-012487,2022-09-24,Furniture,Tables,South,Consumer,1045.5,9,364.88,0.0
ORD-012488,2022-09-24,Furniture,Chairs,East,Home Office,845.88,7,123.99,0.0
ORD-012489,2022-09-24,Furniture,Bookcases,Central,Home Office,535.32,8,130.83,0.1
ORD-012490,2022-09-24,Office Supplies,Binders,West,Consumer,553.32,9,129.36,0.0
ORD-012491,2022-09-24,Technology,Accessories,Central,Consumer,2012.27,1,540.71,0.0
ORD-012492,2022-09-24,Technology,Computers,South,Consumer,1481.43,1,376.19,0.0
ORD-012493,2022-09-24,Furniture,Tables,South,Corporate,1447.5,6,400.91,0.1
ORD-012494,2022-09-24,Furniture,Bookcases,West,Corporate,966.39,7,213.4,0.15
ORD-012495,2022-09-24,Furniture,Chairs,West,Consumer,613.87,8,196.66,0.1
ORD-012496,2022-09-25,Furniture,Bookcases,Central,Corporate,1131.35,1,283.48,0.0
ORD-012497,2022-09-25,Office Supplies,Paper,South,Consumer,102.91,8,34.5,0.0
ORD-012498,2022-09-25,Furniture,Bookcases,East,Corporate,764.14,3,92.13,0.1
ORD-012499,2022-09-25,Technology,Phones,Central,Home Office,1139.65,2,311.65,0.15
ORD-012500,2022-09-25,Furniture,Chairs,South,Home Office,802.21,4,256.1,0.2
ORD-012501,2022-09-25,Office Supplies,Paper,West,Consumer,588.37,3,195.19,0.0
ORD-012502,2022-09-25,Technology,Computers,Central,Home Office,174.61,1,24.85,0.0
ORD-012503,2022-09-25,Furniture,Tables,West,Corporate,867.76,4,211.96,0.1
ORD-012504,2022-09-25,Technology,Phones,South,Home Office,646.2,9,210.17,0.0
ORD-012505,2022-09-25,Technology,Accessories,South,Corporate,2383.68,1,395.01,0.0
ORD-012506,2022-09-26,Furniture,Tables,Central,Home Office,492.53,8,64.98,0.1
ORD-012507,2022-09-26,Furniture,Tables,East,Corporate,1148.93,4,322.62,0.0
ORD-012508,2022-09-26,Office Supplies,Binders,Central,Consumer,285.47,1,90.26,0.0
ORD-012509,2022-09-26,Furniture,Tables,East,Consumer,833.56,8,275.55,0.15
ORD-012510,2022-09-26,Technology,Phones,South,Consumer,541.56,5,145.22,0.0
ORD-012511,2022-09-26,Furniture,Bookcases,East,Home Office,525.66,8,127.79,0.1
ORD-012512,2022-09-26,Furniture,Bookcases,Central,Consumer,857.13,1,275.26,0.1
ORD-012513,2022-09-26,Furniture,Tables,South,Home Office,1438.88,6,183.63,0.2
ORD-012514,2022-09-26,Office Supplies,Pens,Central,Corporate,516.28,3,94.72,0.0
ORD-012515,2022-09-26,Office Supplies,Paper,West,Corporate,171.21,1,21.17,0.0
ORD-012516,2022-09-26,Furniture,Chairs,East,Consumer,1039.37,8,336.8,0.15
ORD-012517,2022-09-26,Office Supplies,Binders,East,Consumer,400.27,7,67.6,0.15
ORD-012518,2022-09-26,Office Supplies,Pens,Central,Home Office,205.56,1,40.79,0.0
ORD-012519,2022-09-26,Technology,Phones,West,Consumer,898.63,7,184.2,0.0
ORD-012520,2022-09-26,Technology,Accessories,East,Home Office,1249.24,5,338.99,0.0
ORD-012521,2022-09-26,Furniture,Tables,West,Consumer,1414.55,5,362.76,0.0
